Crop_name,N,P,K,DAP,Urea,MOP
Papaya,35,45,175,32.608695652173914,0.0,8.333333333333334
Papaya,125,60,120,0,217.3913043478261,100.0
Papaya,80,60,65,0,315.2173913043478,191.66666666666666
Papaya,225,65,55,0,0.0,208.33333333333334
Papaya,70,45,190,32.608695652173914,0.0,0.0
Papaya,195,70,35,0,65.21739130434783,241.66666666666666
Papaya,190,5,115,119.56521739130434,0.0,108.33333333333333
Papaya,55,50,175,21.73913043478261,0.0,8.333333333333334
Papaya,90,55,15,10.869565217391305,0.0,275.0
Papaya,185,60,75,0,86.95652173913044,175.0
Papaya,60,65,185,0,358.69565217391306,0.0
Papaya,75,5,180,119.56521739130434,0.0,0.0
Papaya,110,35,110,54.34782608695652,0.0,116.66666666666667
Papaya,230,20,50,86.95652173913044,0.0,216.66666666666666
Papaya,220,55,135,10.869565217391305,0.0,75.0
Papaya,45,15,180,97.82608695652173,0.0,0.0
Papaya,70,60,25,0,336.95652173913044,258.3333333333333
Papaya,220,35,35,54.34782608695652,0.0,241.66666666666666
Papaya,225,15,15,97.82608695652173,0.0,275.0
Papaya,30,45,35,32.608695652173914,0.0,241.66666666666666
Papaya,225,30,45,65.21739130434783,0.0,225.0
Papaya,60,30,165,65.21739130434783,0.0,25.0
Papaya,40,45,175,32.608695652173914,0.0,8.333333333333334
Papaya,190,45,60,32.608695652173914,0.0,200.0
Papaya,155,25,30,76.08695652173913,0.0,250.0
Papaya,65,70,175,0,347.82608695652175,8.333333333333334
Papaya,165,30,85,65.21739130434783,0.0,158.33333333333334
Papaya,125,35,95,54.34782608695652,0.0,141.66666666666666
Papaya,230,30,150,65.21739130434783,0.0,50.0
Papaya,230,40,150,43.47826086956522,0.0,50.0
Papaya,230,55,50,10.869565217391305,0.0,216.66666666666666
Papaya,30,55,50,10.869565217391305,0.0,216.66666666666666
Papaya,75,15,190,97.82608695652173,0.0,0.0
Papaya,175,20,185,86.95652173913044,0.0,0.0
Papaya,135,70,185,0,195.65217391304347,0.0
Papaya,60,40,70,43.47826086956522,0.0,183.33333333333334
Papaya,85,30,25,65.21739130434783,0.0,258.3333333333333
Papaya,80,50,45,21.73913043478261,0.0,225.0
Papaya,205,60,130,0,43.47826086956522,83.33333333333333
Papaya,165,20,160,86.95652173913044,0.0,33.333333333333336
Papaya,65,30,105,65.21739130434783,0.0,125.0
Papaya,230,55,195,10.869565217391305,0.0,0.0
Papaya,35,40,160,43.47826086956522,0.0,33.333333333333336
Papaya,110,15,55,97.82608695652173,0.0,208.33333333333334
Papaya,40,20,175,86.95652173913044,0.0,8.333333333333334
Papaya,30,55,45,10.869565217391305,0.0,225.0
Papaya,75,35,30,54.34782608695652,0.0,250.0
Papaya,230,35,40,54.34782608695652,0.0,233.33333333333334
Papaya,95,45,110,32.608695652173914,0.0,116.66666666666667
Papaya,120,50,190,21.73913043478261,0.0,0.0
Papaya,235,50,80,21.73913043478261,0.0,166.66666666666666
Papaya,185,50,125,21.73913043478261,0.0,91.66666666666667
Papaya,105,5,135,119.56521739130434,0.0,75.0
Papaya,145,50,190,21.73913043478261,0.0,0.0
Papaya,105,60,40,0,260.8695652173913,233.33333333333334
Papaya,40,50,165,21.73913043478261,0.0,25.0
Papaya,85,15,50,97.82608695652173,0.0,216.66666666666666
Papaya,35,35,135,54.34782608695652,0.0,75.0
Papaya,175,55,140,10.869565217391305,0.0,66.66666666666667
Papaya,55,70,160,0,369.5652173913044,33.333333333333336
Papaya,185,45,155,32.608695652173914,0.0,41.666666666666664
Papaya,90,50,120,21.73913043478261,0.0,100.0
Papaya,180,70,45,0,97.82608695652173,225.0
Papaya,180,70,65,0,97.82608695652173,191.66666666666666
Papaya,205,50,140,21.73913043478261,0.0,66.66666666666667
Papaya,230,15,85,97.82608695652173,0.0,158.33333333333334
Papaya,150,40,190,43.47826086956522,0.0,0.0
Papaya,140,65,50,0,184.7826086956522,216.66666666666666
Papaya,40,55,195,10.869565217391305,0.0,0.0
Papaya,110,10,130,108.69565217391305,0.0,83.33333333333333
Papaya,60,15,40,97.82608695652173,0.0,233.33333333333334
Papaya,80,25,105,76.08695652173913,0.0,125.0
Papaya,100,35,50,54.34782608695652,0.0,216.66666666666666
Papaya,40,70,70,0,402.17391304347825,183.33333333333334
Papaya,195,45,60,32.608695652173914,0.0,200.0
Papaya,235,45,100,32.608695652173914,0.0,133.33333333333334
Papaya,235,25,140,76.08695652173913,0.0,66.66666666666667
Papaya,35,55,100,10.869565217391305,0.0,133.33333333333334
Papaya,95,45,120,32.608695652173914,0.0,100.0
Papaya,85,15,180,97.82608695652173,0.0,0.0
Papaya,200,5,130,119.56521739130434,0.0,83.33333333333333
Papaya,55,60,65,0,369.5652173913044,191.66666666666666
Papaya,120,10,65,108.69565217391305,0.0,191.66666666666666
Papaya,150,30,190,65.21739130434783,0.0,0.0
Papaya,155,40,180,43.47826086956522,0.0,0.0
Papaya,105,35,15,54.34782608695652,0.0,275.0
Papaya,180,25,170,76.08695652173913,0.0,16.666666666666668
Papaya,45,65,65,0,391.30434782608694,191.66666666666666
Papaya,60,65,80,0,358.69565217391306,166.66666666666666
Papaya,135,15,130,97.82608695652173,0.0,83.33333333333333
Papaya,120,15,120,97.82608695652173,0.0,100.0
Papaya,55,40,125,43.47826086956522,0.0,91.66666666666667
Papaya,60,35,120,54.34782608695652,0.0,100.0
Papaya,85,10,155,108.69565217391305,0.0,41.666666666666664
Papaya,220,60,90,0,10.869565217391305,150.0
Papaya,200,65,180,0,54.34782608695652,0.0
Papaya,55,15,100,97.82608695652173,0.0,133.33333333333334
Papaya,135,20,35,86.95652173913044,0.0,241.66666666666666
Papaya,80,10,140,108.69565217391305,0.0,66.66666666666667
Papaya,100,65,150,0,271.7391304347826,50.0
Papaya,125,25,180,76.08695652173913,0.0,0.0
Papaya,235,25,70,76.08695652173913,0.0,183.33333333333334
Papaya,170,45,80,32.608695652173914,0.0,166.66666666666666
Papaya,155,55,190,10.869565217391305,0.0,0.0
Papaya,225,50,170,21.73913043478261,0.0,16.666666666666668
Papaya,35,40,160,43.47826086956522,0.0,33.333333333333336
Papaya,190,55,190,10.869565217391305,0.0,0.0
Papaya,55,35,80,54.34782608695652,0.0,166.66666666666666
Papaya,130,60,70,0,206.52173913043478,183.33333333333334
Papaya,100,20,40,86.95652173913044,0.0,233.33333333333334
Papaya,195,20,120,86.95652173913044,0.0,100.0
Papaya,230,35,155,54.34782608695652,0.0,41.666666666666664
Papaya,150,55,165,10.869565217391305,0.0,25.0
Papaya,235,65,65,10.869565217391305,0.0,191.66666666666666
Papaya,235,15,15,97.82608695652173,0.0,275.0
Papaya,50,60,145,0,380.4347826086956,58.333333333333336
Papaya,35,70,150,0,413.04347826086956,50.0
Papaya,70,40,60,43.47826086956522,0.0,200.0
Papaya,140,5,155,119.56521739130434,0.0,41.666666666666664
Papaya,180,30,155,65.21739130434783,0.0,41.666666666666664
Papaya,80,30,145,65.21739130434783,0.0,58.333333333333336
Papaya,65,45,55,32.608695652173914,0.0,208.33333333333334
Papaya,20,15,140,97.82608695652173,0.0,66.66666666666667
Papaya,230,10,105,108.69565217391305,0.0,125.0
Papaya,95,70,180,0,282.60869565217394,0.0
Papaya,60,65,145,0,358.69565217391306,58.333333333333336
Papaya,120,25,60,76.08695652173913,0.0,200.0
Papaya,120,60,115,0,228.2608695652174,108.33333333333333
Papaya,165,60,135,0,130.43478260869566,75.0
Papaya,235,35,195,54.34782608695652,0.0,0.0
Papaya,145,50,135,21.73913043478261,0.0,75.0
Papaya,165,20,55,86.95652173913044,0.0,208.33333333333334
Papaya,145,5,95,119.56521739130434,0.0,141.66666666666666
Papaya,20,50,125,21.73913043478261,0.0,91.66666666666667
Papaya,95,65,180,0,282.60869565217394,0.0
Papaya,85,20,25,86.95652173913044,0.0,258.3333333333333
Papaya,200,70,55,0,54.34782608695652,208.33333333333334
Papaya,145,25,155,76.08695652173913,0.0,41.666666666666664
Papaya,60,60,120,0,358.69565217391306,100.0
Papaya,225,15,185,97.82608695652173,0.0,0.0
Papaya,115,25,170,76.08695652173913,0.0,16.666666666666668
Papaya,165,35,85,54.34782608695652,0.0,158.33333333333334
Papaya,70,40,95,43.47826086956522,0.0,141.66666666666666
Papaya,30,50,45,21.73913043478261,0.0,225.0
Papaya,80,60,120,0,315.2173913043478,100.0
Papaya,215,5,120,119.56521739130434,0.0,100.0
Papaya,135,30,125,65.21739130434783,0.0,91.66666666666667
Papaya,55,55,155,10.869565217391305,0.0,41.666666666666664
Papaya,125,70,120,0,217.3913043478261,100.0
Papaya,55,60,45,0,369.5652173913044,225.0
Papaya,180,70,35,0,97.82608695652173,241.66666666666666
Papaya,195,60,185,0,65.21739130434783,0.0
Papaya,60,20,105,86.95652173913044,0.0,125.0
Papaya,145,55,95,10.869565217391305,0.0,141.66666666666666
Papaya,225,40,115,43.47826086956522,0.0,108.33333333333333
Papaya,20,20,95,86.95652173913044,0.0,141.66666666666666
Papaya,225,45,165,32.608695652173914,0.0,25.0
Papaya,155,55,165,10.869565217391305,0.0,25.0
Papaya,225,50,15,21.73913043478261,0.0,275.0
Papaya,165,50,15,21.73913043478261,0.0,275.0
Papaya,25,15,115,97.82608695652173,0.0,108.33333333333333
Papaya,60,35,25,54.34782608695652,0.0,258.3333333333333
Papaya,145,50,190,21.73913043478261,0.0,0.0
Papaya,225,40,90,43.47826086956522,0.0,150.0
Papaya,75,65,185,0,326.0869565217391,0.0
Papaya,125,20,140,86.95652173913044,0.0,66.66666666666667
Papaya,95,70,180,0,282.60869565217394,0.0
Papaya,130,40,65,43.47826086956522,0.0,191.66666666666666
Papaya,110,55,140,10.869565217391305,0.0,66.66666666666667
Papaya,50,35,70,54.34782608695652,0.0,183.33333333333334
Papaya,100,60,85,0,271.7391304347826,158.33333333333334
Papaya,230,15,45,97.82608695652173,0.0,225.0
Papaya,120,60,125,0,228.2608695652174,91.66666666666667
Papaya,95,70,30,0,282.60869565217394,250.0
Papaya,80,35,160,54.34782608695652,0.0,33.333333333333336
Papaya,235,70,145,54.34782608695652,0.0,58.333333333333336
Papaya,235,45,95,32.608695652173914,0.0,141.66666666666666
Papaya,35,55,30,10.869565217391305,0.0,250.0
Papaya,145,25,105,76.08695652173913,0.0,125.0
Papaya,130,70,85,0,206.52173913043478,158.33333333333334
Papaya,120,40,85,43.47826086956522,0.0,158.33333333333334
Papaya,25,55,40,10.869565217391305,0.0,233.33333333333334
Papaya,20,35,105,54.34782608695652,0.0,125.0
Papaya,215,65,105,0,21.73913043478261,125.0
Papaya,115,15,55,97.82608695652173,0.0,208.33333333333334
Papaya,130,25,65,76.08695652173913,0.0,191.66666666666666
Papaya,165,30,140,65.21739130434783,0.0,66.66666666666667
Papaya,80,5,135,119.56521739130434,0.0,75.0
Papaya,55,10,160,108.69565217391305,0.0,33.333333333333336
Papaya,125,5,175,119.56521739130434,0.0,8.333333333333334
Papaya,130,55,70,10.869565217391305,0.0,183.33333333333334
Papaya,80,65,160,0,315.2173913043478,33.333333333333336
Papaya,75,25,75,76.08695652173913,0.0,175.0
Papaya,190,25,190,76.08695652173913,0.0,0.0
Papaya,200,40,135,43.47826086956522,0.0,75.0
Papaya,55,5,40,119.56521739130434,0.0,233.33333333333334
Papaya,125,50,105,21.73913043478261,0.0,125.0
Papaya,205,50,95,21.73913043478261,0.0,141.66666666666666
Papaya,140,15,195,97.82608695652173,0.0,0.0
Papaya,180,50,180,21.73913043478261,0.0,0.0
Papaya,165,50,175,21.73913043478261,0.0,8.333333333333334
Papaya,195,40,135,43.47826086956522,0.0,75.0
Papaya,135,10,65,108.69565217391305,0.0,191.66666666666666
Papaya,25,25,55,76.08695652173913,0.0,208.33333333333334
Papaya,50,65,180,0,380.4347826086956,0.0
Papaya,225,55,25,10.869565217391305,0.0,258.3333333333333
Papaya,195,50,160,21.73913043478261,0.0,33.333333333333336
Papaya,60,65,35,0,358.69565217391306,241.66666666666666
Papaya,215,45,170,32.608695652173914,0.0,16.666666666666668
Papaya,170,45,85,32.608695652173914,0.0,158.33333333333334
Papaya,175,65,155,0,108.69565217391305,41.666666666666664
Papaya,140,15,105,97.82608695652173,0.0,125.0
Papaya,125,25,55,76.08695652173913,0.0,208.33333333333334
Papaya,30,45,25,32.608695652173914,0.0,258.3333333333333
Papaya,140,55,25,10.869565217391305,0.0,258.3333333333333
Papaya,235,65,185,10.869565217391305,0.0,0.0
Papaya,155,10,130,108.69565217391305,0.0,83.33333333333333
Papaya,160,30,20,65.21739130434783,0.0,266.6666666666667
Papaya,80,65,85,0,315.2173913043478,158.33333333333334
Papaya,105,60,165,0,260.8695652173913,25.0
Papaya,145,65,170,0,173.91304347826087,16.666666666666668
Papaya,145,50,170,21.73913043478261,0.0,16.666666666666668
Papaya,85,40,60,43.47826086956522,0.0,200.0
Papaya,190,40,115,43.47826086956522,0.0,108.33333333333333
Papaya,20,40,120,43.47826086956522,0.0,100.0
Papaya,235,65,80,43.47826086956522,0.0,166.66666666666666
Papaya,180,25,175,76.08695652173913,0.0,8.333333333333334
Papaya,235,10,185,108.69565217391305,0.0,0.0
Papaya,115,50,65,21.73913043478261,0.0,191.66666666666666
Papaya,135,5,115,119.56521739130434,0.0,108.33333333333333
Papaya,140,40,20,43.47826086956522,0.0,266.6666666666667
Papaya,165,55,195,10.869565217391305,0.0,0.0
Papaya,145,45,150,32.608695652173914,0.0,50.0
Papaya,105,5,70,119.56521739130434,0.0,183.33333333333334
Papaya,180,15,15,97.82608695652173,0.0,275.0
Papaya,125,70,135,0,217.3913043478261,75.0
Papaya,225,55,175,10.869565217391305,0.0,8.333333333333334
Papaya,60,25,190,76.08695652173913,0.0,0.0
Papaya,35,10,60,108.69565217391305,0.0,200.0
Papaya,60,5,50,119.56521739130434,0.0,216.66666666666666
Papaya,215,25,60,76.08695652173913,0.0,200.0
Papaya,190,30,135,65.21739130434783,0.0,75.0
Papaya,60,15,180,97.82608695652173,0.0,0.0
Papaya,235,5,60,119.56521739130434,0.0,200.0
Papaya,30,35,150,54.34782608695652,0.0,50.0
Papaya,100,15,25,97.82608695652173,0.0,258.3333333333333
Papaya,40,60,85,0,402.17391304347825,158.33333333333334
Papaya,235,5,60,119.56521739130434,0.0,200.0
Papaya,210,25,75,76.08695652173913,0.0,175.0
Papaya,80,70,70,0,315.2173913043478,183.33333333333334
Papaya,65,55,95,10.869565217391305,0.0,141.66666666666666
Papaya,130,45,185,32.608695652173914,0.0,0.0
Papaya,20,55,35,10.869565217391305,0.0,241.66666666666666
Papaya,75,20,50,86.95652173913044,0.0,216.66666666666666
Papaya,85,40,50,43.47826086956522,0.0,216.66666666666666
Papaya,85,35,90,54.34782608695652,0.0,150.0
Papaya,55,40,105,43.47826086956522,0.0,125.0
Papaya,205,35,35,54.34782608695652,0.0,241.66666666666666
Papaya,75,5,110,119.56521739130434,0.0,116.66666666666667
Papaya,90,30,175,65.21739130434783,0.0,8.333333333333334
Papaya,140,40,175,43.47826086956522,0.0,8.333333333333334
Papaya,105,15,50,97.82608695652173,0.0,216.66666666666666
Papaya,80,20,180,86.95652173913044,0.0,0.0
Papaya,175,45,55,32.608695652173914,0.0,208.33333333333334
Papaya,190,35,15,54.34782608695652,0.0,275.0
Papaya,50,60,170,0,380.4347826086956,16.666666666666668
Papaya,65,10,140,108.69565217391305,0.0,66.66666666666667
Papaya,45,15,40,97.82608695652173,0.0,233.33333333333334
Papaya,185,55,100,10.869565217391305,0.0,133.33333333333334
Papaya,85,60,110,0,304.3478260869565,116.66666666666667
Papaya,105,60,190,0,260.8695652173913,0.0
Papaya,45,55,195,10.869565217391305,0.0,0.0
Papaya,120,60,155,0,228.2608695652174,41.666666666666664
Papaya,55,15,185,97.82608695652173,0.0,0.0
Papaya,235,40,25,43.47826086956522,0.0,258.3333333333333
Papaya,225,50,170,21.73913043478261,0.0,16.666666666666668
Papaya,220,70,145,0,10.869565217391305,58.333333333333336
Papaya,20,30,120,65.21739130434783,0.0,100.0
Papaya,230,50,105,21.73913043478261,0.0,125.0
Papaya,200,10,140,108.69565217391305,0.0,66.66666666666667
Papaya,225,15,185,97.82608695652173,0.0,0.0
Papaya,160,30,115,65.21739130434783,0.0,108.33333333333333
Papaya,35,60,40,0,413.04347826086956,233.33333333333334
Papaya,80,55,105,10.869565217391305,0.0,125.0
Papaya,90,45,45,32.608695652173914,0.0,225.0
Papaya,60,70,55,0,358.69565217391306,208.33333333333334
Papaya,135,20,25,86.95652173913044,0.0,258.3333333333333
Papaya,105,30,140,65.21739130434783,0.0,66.66666666666667
Papaya,100,5,65,119.56521739130434,0.0,191.66666666666666
Papaya,85,65,165,0,304.3478260869565,25.0
Papaya,235,45,175,32.608695652173914,0.0,8.333333333333334
Papaya,185,45,135,32.608695652173914,0.0,75.0
Papaya,115,5,160,119.56521739130434,0.0,33.333333333333336
Papaya,195,40,30,43.47826086956522,0.0,250.0
Papaya,75,15,90,97.82608695652173,0.0,150.0
Papaya,135,70,35,0,195.65217391304347,241.66666666666666
Papaya,145,40,195,43.47826086956522,0.0,0.0
Papaya,225,40,145,43.47826086956522,0.0,58.333333333333336
Papaya,225,20,165,86.95652173913044,0.0,25.0
Papaya,140,10,35,108.69565217391305,0.0,241.66666666666666
Papaya,185,45,110,32.608695652173914,0.0,116.66666666666667
Papaya,190,55,160,10.869565217391305,0.0,33.333333333333336
Papaya,120,35,165,54.34782608695652,0.0,25.0
Papaya,45,15,15,97.82608695652173,0.0,275.0
Papaya,225,10,30,108.69565217391305,0.0,250.0
Papaya,100,50,105,21.73913043478261,0.0,125.0
Papaya,150,50,90,21.73913043478261,0.0,150.0
Papaya,40,20,30,86.95652173913044,0.0,250.0
Papaya,50,30,150,65.21739130434783,0.0,50.0
Papaya,115,45,115,32.608695652173914,0.0,108.33333333333333
Papaya,185,40,120,43.47826086956522,0.0,100.0
Papaya,235,70,75,43.47826086956522,0.0,175.0
Papaya,170,15,145,97.82608695652173,0.0,58.333333333333336
Papaya,190,45,110,32.608695652173914,0.0,116.66666666666667
Papaya,105,65,190,0,260.8695652173913,0.0
Papaya,175,5,155,119.56521739130434,0.0,41.666666666666664
Papaya,130,30,120,65.21739130434783,0.0,100.0
Papaya,60,70,105,0,358.69565217391306,125.0
Papaya,155,65,70,0,152.17391304347825,183.33333333333334
Papaya,185,40,145,43.47826086956522,0.0,58.333333333333336
Papaya,190,15,140,97.82608695652173,0.0,66.66666666666667
Papaya,20,25,90,76.08695652173913,0.0,150.0
Papaya,215,60,120,0,21.73913043478261,100.0
Papaya,20,65,15,0,445.6521739130435,275.0
Papaya,220,55,195,10.869565217391305,0.0,0.0
Papaya,200,10,45,108.69565217391305,0.0,225.0
Papaya,20,55,60,10.869565217391305,0.0,200.0
Papaya,145,35,185,54.34782608695652,0.0,0.0
Papaya,60,45,65,32.608695652173914,0.0,191.66666666666666
Papaya,90,50,110,21.73913043478261,0.0,116.66666666666667
Papaya,85,20,145,86.95652173913044,0.0,58.333333333333336
Papaya,170,5,60,119.56521739130434,0.0,200.0
Papaya,125,50,120,21.73913043478261,0.0,100.0
Papaya,110,20,145,86.95652173913044,0.0,58.333333333333336
Papaya,155,20,145,86.95652173913044,0.0,58.333333333333336
Papaya,20,25,90,76.08695652173913,0.0,150.0
Papaya,90,5,125,119.56521739130434,0.0,91.66666666666667
Papaya,165,45,170,32.608695652173914,0.0,16.666666666666668
Papaya,50,5,190,119.56521739130434,0.0,0.0
Papaya,80,10,90,108.69565217391305,0.0,150.0
Papaya,55,60,175,0,369.5652173913044,8.333333333333334
Papaya,35,40,45,43.47826086956522,0.0,225.0
Papaya,20,10,195,108.69565217391305,0.0,0.0
Papaya,60,30,130,65.21739130434783,0.0,83.33333333333333
Papaya,65,40,165,43.47826086956522,0.0,25.0
Papaya,40,55,90,10.869565217391305,0.0,150.0
Papaya,70,5,70,119.56521739130434,0.0,183.33333333333334
Papaya,175,10,160,108.69565217391305,0.0,33.333333333333336
Papaya,80,65,165,0,315.2173913043478,25.0
Papaya,125,50,190,21.73913043478261,0.0,0.0
Papaya,80,35,190,54.34782608695652,0.0,0.0
Papaya,230,25,70,76.08695652173913,0.0,183.33333333333334
Papaya,175,10,100,108.69565217391305,0.0,133.33333333333334
Papaya,45,15,160,97.82608695652173,0.0,33.333333333333336
Papaya,130,30,80,65.21739130434783,0.0,166.66666666666666
Papaya,40,40,180,43.47826086956522,0.0,0.0
Papaya,35,30,50,65.21739130434783,0.0,216.66666666666666
Papaya,80,60,85,0,315.2173913043478,158.33333333333334
Papaya,220,15,55,97.82608695652173,0.0,208.33333333333334
Papaya,160,10,145,108.69565217391305,0.0,58.333333333333336
Papaya,50,10,150,108.69565217391305,0.0,50.0
Papaya,115,5,45,119.56521739130434,0.0,225.0
Papaya,160,5,125,119.56521739130434,0.0,91.66666666666667
Papaya,45,70,115,0,391.30434782608694,108.33333333333333
Papaya,205,10,20,108.69565217391305,0.0,266.6666666666667
Papaya,185,60,50,0,86.95652173913044,216.66666666666666
Papaya,55,25,140,76.08695652173913,0.0,66.66666666666667
Papaya,30,10,175,108.69565217391305,0.0,8.333333333333334
Papaya,160,55,95,10.869565217391305,0.0,141.66666666666666
Papaya,115,5,130,119.56521739130434,0.0,83.33333333333333
Papaya,200,65,110,0,54.34782608695652,116.66666666666667
Papaya,120,10,25,108.69565217391305,0.0,258.3333333333333
Papaya,155,25,185,76.08695652173913,0.0,0.0
Papaya,155,45,185,32.608695652173914,0.0,0.0
Papaya,140,5,160,119.56521739130434,0.0,33.333333333333336
Papaya,45,65,20,0,391.30434782608694,266.6666666666667
Papaya,110,15,75,97.82608695652173,0.0,175.0
Papaya,190,65,185,0,76.08695652173913,0.0
Papaya,90,25,35,76.08695652173913,0.0,241.66666666666666
Papaya,90,70,150,0,293.4782608695652,50.0
Papaya,145,10,155,108.69565217391305,0.0,41.666666666666664
Papaya,20,45,45,32.608695652173914,0.0,225.0
Papaya,185,50,190,21.73913043478261,0.0,0.0
Papaya,55,65,150,0,369.5652173913044,50.0
Papaya,175,35,55,54.34782608695652,0.0,208.33333333333334
Papaya,225,30,155,65.21739130434783,0.0,41.666666666666664
Papaya,55,15,125,97.82608695652173,0.0,91.66666666666667
Papaya,120,65,150,0,228.2608695652174,50.0
Papaya,215,65,195,0,21.73913043478261,0.0
Papaya,225,65,175,0,0.0,8.333333333333334
Papaya,210,10,170,108.69565217391305,0.0,16.666666666666668
Papaya,160,30,115,65.21739130434783,0.0,108.33333333333333
Papaya,95,60,25,0,282.60869565217394,258.3333333333333
Papaya,100,30,80,65.21739130434783,0.0,166.66666666666666
Papaya,160,10,180,108.69565217391305,0.0,0.0
Papaya,45,20,65,86.95652173913044,0.0,191.66666666666666
Papaya,230,10,195,108.69565217391305,0.0,0.0
Papaya,220,70,145,0,10.869565217391305,58.333333333333336
Papaya,110,25,170,76.08695652173913,0.0,16.666666666666668
Papaya,150,25,20,76.08695652173913,0.0,266.6666666666667
Papaya,105,50,190,21.73913043478261,0.0,0.0
Papaya,90,40,45,43.47826086956522,0.0,225.0
Papaya,100,5,150,119.56521739130434,0.0,50.0
Papaya,210,30,150,65.21739130434783,0.0,50.0
Papaya,235,35,35,54.34782608695652,0.0,241.66666666666666
Papaya,155,15,75,97.82608695652173,0.0,175.0
Papaya,220,5,100,119.56521739130434,0.0,133.33333333333334
Papaya,130,25,195,76.08695652173913,0.0,0.0
Papaya,65,55,105,10.869565217391305,0.0,125.0
Papaya,30,25,120,76.08695652173913,0.0,100.0
Papaya,185,40,50,43.47826086956522,0.0,216.66666666666666
Papaya,30,70,140,0,423.9130434782609,66.66666666666667
Papaya,35,10,170,108.69565217391305,0.0,16.666666666666668
Papaya,70,35,30,54.34782608695652,0.0,250.0
Papaya,105,20,165,86.95652173913044,0.0,25.0
Papaya,225,55,170,10.869565217391305,0.0,16.666666666666668
Papaya,210,70,125,0,32.608695652173914,91.66666666666667
Papaya,230,10,120,108.69565217391305,0.0,100.0
Papaya,235,20,55,86.95652173913044,0.0,208.33333333333334
Papaya,30,40,20,43.47826086956522,0.0,266.6666666666667
Papaya,70,40,115,43.47826086956522,0.0,108.33333333333333
Papaya,75,60,110,0,326.0869565217391,116.66666666666667
Papaya,110,5,115,119.56521739130434,0.0,108.33333333333333
Papaya,60,15,30,97.82608695652173,0.0,250.0
Papaya,185,65,20,0,86.95652173913044,266.6666666666667
Papaya,140,45,75,32.608695652173914,0.0,175.0
Papaya,205,25,155,76.08695652173913,0.0,41.666666666666664
Papaya,60,25,75,76.08695652173913,0.0,175.0
Papaya,115,65,160,0,239.1304347826087,33.333333333333336
Papaya,220,5,95,119.56521739130434,0.0,141.66666666666666
Papaya,235,15,30,97.82608695652173,0.0,250.0
Papaya,120,5,105,119.56521739130434,0.0,125.0
Papaya,50,45,145,32.608695652173914,0.0,58.333333333333336
Papaya,205,20,75,86.95652173913044,0.0,175.0
Papaya,155,25,45,76.08695652173913,0.0,225.0
Brinjal,155,10,160,65.21739130434783,0.0,233.33333333333334
Brinjal,150,40,210,0,54.34782608695652,150.0
Brinjal,55,45,110,0,260.8695652173913,316.6666666666667
Brinjal,80,15,135,54.34782608695652,0.0,275.0
Brinjal,110,10,95,65.21739130434783,0.0,341.6666666666667
Brinjal,25,55,195,0,326.0869565217391,175.0
Brinjal,130,30,115,21.73913043478261,0.0,308.3333333333333
Brinjal,15,55,120,0,347.82608695652175,300.0
Brinjal,110,40,225,0,141.30434782608697,125.0
Brinjal,125,15,80,54.34782608695652,0.0,366.6666666666667
Brinjal,125,55,230,0,108.69565217391305,116.66666666666667
Brinjal,160,5,105,76.08695652173913,0.0,325.0
Brinjal,90,45,275,0,184.7826086956522,41.666666666666664
Brinjal,130,45,230,0,97.82608695652173,116.66666666666667
Brinjal,125,5,210,76.08695652173913,0.0,150.0
Brinjal,75,40,160,0,217.3913043478261,233.33333333333334
Brinjal,175,10,110,65.21739130434783,0.0,316.6666666666667
Brinjal,160,55,85,0,32.608695652173914,358.3333333333333
Brinjal,50,45,260,0,271.7391304347826,66.66666666666667
Brinjal,85,20,270,43.47826086956522,0.0,50.0
Brinjal,95,25,185,32.608695652173914,0.0,191.66666666666666
Brinjal,70,5,100,76.08695652173913,0.0,333.3333333333333
Brinjal,50,50,220,0,271.7391304347826,133.33333333333334
Brinjal,150,35,225,10.869565217391305,0.0,125.0
Brinjal,125,45,55,0,108.69565217391305,408.3333333333333
Brinjal,105,25,80,32.608695652173914,0.0,366.6666666666667
Brinjal,110,35,245,10.869565217391305,0.0,91.66666666666667
Brinjal,145,20,305,43.47826086956522,0.0,0.0
Brinjal,165,25,205,32.608695652173914,0.0,158.33333333333334
Brinjal,155,5,295,76.08695652173913,0.0,8.333333333333334
Brinjal,115,15,255,54.34782608695652,0.0,75.0
Brinjal,185,30,25,21.73913043478261,0.0,458.3333333333333
Brinjal,25,35,115,10.869565217391305,0.0,308.3333333333333
Brinjal,20,10,115,65.21739130434783,0.0,308.3333333333333
Brinjal,125,30,170,21.73913043478261,0.0,216.66666666666666
Brinjal,95,5,130,76.08695652173913,0.0,283.3333333333333
Brinjal,150,20,200,43.47826086956522,0.0,166.66666666666666
Brinjal,70,30,100,21.73913043478261,0.0,333.3333333333333
Brinjal,130,45,170,0,97.82608695652173,216.66666666666666
Brinjal,70,40,300,0,228.2608695652174,0.0
Brinjal,65,25,70,32.608695652173914,0.0,383.3333333333333
Brinjal,90,35,235,10.869565217391305,0.0,108.33333333333333
Brinjal,20,55,35,0,336.95652173913044,441.6666666666667
Brinjal,80,50,145,0,206.52173913043478,258.3333333333333
Brinjal,90,45,30,0,184.7826086956522,450.0
Brinjal,90,15,30,54.34782608695652,0.0,450.0
Brinjal,85,50,45,0,195.65217391304347,425.0
Brinjal,125,20,300,43.47826086956522,0.0,0.0
